"","Experiment","spatial_verb","key_resp_6.corr","participant","key_resp_6.rt","log_rt","group","final_corsi_span","vmn_score","vmn_z","corsi_z"
"414","visuospatial","yes","0","L2SPAN_2023_68","1.0736",0.0710174872352804,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"415","visuospatial","yes","1","L2SPAN_2023_68","0.7331",-0.310473160752596,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"416","visuospatial","no","1","L2SPAN_2023_68","0.8143",-0.205426430509051,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"417","visuospatial","yes","1","L2SPAN_2023_68","0.8947",-0.111266812428587,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"418","visuospatial","yes","1","L2SPAN_2023_68","1.7347",0.550834487785226,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"419","visuospatial","yes","1","L2SPAN_2023_68","0.8219",-0.196136545827683,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"420","visuospatial","no","0","L2SPAN_2023_68","0.6722",-0.397199363691132,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"421","visuospatial","no","1","L2SPAN_2023_68","1.0123",0.0122249696225689,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"422","visuospatial","no","1","L2SPAN_2023_68","1.0707",0.0683126401820873,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"423","visuospatial","no","1","L2SPAN_2023_68","0.8868",-0.120135801239981,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"424","visuospatial","no","1","L2SPAN_2023_68","0.9199",-0.0834903104990254,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"425","visuospatial","yes","1","L2SPAN_2023_68","0.9857",-0.0144032303107437,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"426","visuospatial","no","1","L2SPAN_2023_68","0.8454",-0.167945390849447,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"427","visuospatial","yes","1","L2SPAN_2023_68","0.9199",-0.0834903104990254,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"428","visuospatial","no","1","L2SPAN_2023_68","0.8829",-0.1245433350746,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"429","visuospatial","no","1","L2SPAN_2023_68","0.7682",-0.263705163070333,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"430","visuospatial","no","1","L2SPAN_2023_68","0.8502",-0.162283663057447,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"431","visuospatial","yes","1","L2SPAN_2023_68","1.2079",0.188883314629096,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"432","visuospatial","yes","1","L2SPAN_2023_68","0.5522",-0.593844979486083,"L2 learners","6",7,-0.291493193682294,0.490984704515391
"433","visuospatial","no","1","L2SPAN_2023_70","0.6332",-0.45696895097528,"L2 learners","6",10,0.374776963305807,0.490984704515391
"434","visuospatial","yes","1","L2SPAN_2023_70","0.6542",-0.424342163877854,"L2 learners","6",10,0.374776963305807,0.490984704515391
"435","visuospatial","yes","1","L2SPAN_2023_70","0.4072",-0.898450813745824,"L2 learners","6",10,0.374776963305807,0.490984704515391
"436","visuospatial","no","1","L2SPAN_2023_70","0.7827",-0.245005798171345,"L2 learners","6",10,0.374776963305807,0.490984704515391
"437","visuospatial","no","0","L2SPAN_2023_70","1.085",0.0815799869924228,"L2 learners","6",10,0.374776963305807,0.490984704515391
"438","visuospatial","yes","1","L2SPAN_2023_70","0.7182",-0.331007197190155,"L2 learners","6",10,0.374776963305807,0.490984704515391
"439","visuospatial","yes","1","L2SPAN_2023_70","0.8305",-0.185727349928787,"L2 learners","6",10,0.374776963305807,0.490984704515391
"440","visuospatial","no","1","L2SPAN_2023_70","0.6845",-0.379066634253633,"L2 learners","6",10,0.374776963305807,0.490984704515391
"441","visuospatial","no","1","L2SPAN_2023_70","0.6235",-0.472406513862046,"L2 learners","6",10,0.374776963305807,0.490984704515391
"442","visuospatial","no","1","L2SPAN_2023_70","0.6342",-0.45539091687789,"L2 learners","6",10,0.374776963305807,0.490984704515391
"443","visuospatial","yes","1","L2SPAN_2023_70","3.6146",1.2849811994194,"L2 learners","6",10,0.374776963305807,0.490984704515391
"444","visuospatial","yes","0","L2SPAN_2023_70","1.0832",0.0799196231758734,"L2 learners","6",10,0.374776963305807,0.490984704515391
"445","visuospatial","no","1","L2SPAN_2023_70","0.7547",-0.281434959691314,"L2 learners","6",10,0.374776963305807,0.490984704515391
"446","visuospatial","no","1","L2SPAN_2023_70","0.9375",-0.0645385211375712,"L2 learners","6",10,0.374776963305807,0.490984704515391
"447","visuospatial","yes","1","L2SPAN_2023_70","0.703",-0.352398387171472,"L2 learners","6",10,0.374776963305807,0.490984704515391
"448","visuospatial","yes","1","L2SPAN_2023_70","0.6864",-0.376294730808384,"L2 learners","6",10,0.374776963305807,0.490984704515391
"449","visuospatial","yes","1","L2SPAN_2023_70","0.6577",-0.419006378674832,"L2 learners","6",10,0.374776963305807,0.490984704515391
"450","visuospatial","no","1","L2SPAN_2023_70","1.0506",0.0493614295377241,"L2 learners","6",10,0.374776963305807,0.490984704515391
"451","visuospatial","no","1","L2SPAN_2023_70","0.948",-0.0534007767271153,"L2 learners","6",10,0.374776963305807,0.490984704515391
"452","visuospatial","no","1","L2SPAN_2023_70","0.6847",-0.37877449285512,"L2 learners","6",10,0.374776963305807,0.490984704515391
"453","visuospatial","yes","1","L2SPAN_2023_70","1.2228",0.201143311034542,"L2 learners","6",10,0.374776963305807,0.490984704515391
"454","visuospatial","yes","1","L2SPAN_2023_70","0.7437",-0.296117551272883,"L2 learners","6",10,0.374776963305807,0.490984704515391
"455","visuospatial","yes","1","L2SPAN_2023_70","0.7393",-0.302051486419083,"L2 learners","6",10,0.374776963305807,0.490984704515391
"456","visuospatial","no","1","L2SPAN_2023_70","0.6323",-0.45839131391757,"L2 learners","6",10,0.374776963305807,0.490984704515391
"457","visuospatial","no","1","L2SPAN_2023_74","1.0838",0.0804733841498769,"L2 learners","6",12,0.81895706796454,0.490984704515391
"458","visuospatial","yes","1","L2SPAN_2023_74","0.8433",-0.170432512401541,"L2 learners","6",12,0.81895706796454,0.490984704515391
"459","visuospatial","yes","1","L2SPAN_2023_74","0.767",-0.265268477614881,"L2 learners","6",12,0.81895706796454,0.490984704515391
"460","visuospatial","no","1","L2SPAN_2023_74","0.925",-0.0779615414697118,"L2 learners","6",12,0.81895706796454,0.490984704515391
"461","visuospatial","no","1","L2SPAN_2023_74","1.3281",0.283749349424068,"L2 learners","6",12,0.81895706796454,0.490984704515391
"462","visuospatial","yes","1","L2SPAN_2023_74","1.1528",0.142193765703175,"L2 learners","6",12,0.81895706796454,0.490984704515391
"463","visuospatial","yes","1","L2SPAN_2023_74","0.7204",-0.327948665680336,"L2 learners","6",12,0.81895706796454,0.490984704515391
"464","visuospatial","no","1","L2SPAN_2023_74","2.8485",1.04679253993831,"L2 learners","6",12,0.81895706796454,0.490984704515391
"465","visuospatial","no","1","L2SPAN_2023_74","0.9367",-0.0653922187670522,"L2 learners","6",12,0.81895706796454,0.490984704515391
"466","visuospatial","no","1","L2SPAN_2023_74","0.9112",-0.0929928668491647,"L2 learners","6",12,0.81895706796454,0.490984704515391
"467","visuospatial","yes","1","L2SPAN_2023_74","0.7485",-0.289684075122454,"L2 learners","6",12,0.81895706796454,0.490984704515391
"468","visuospatial","yes","1","L2SPAN_2023_74","0.7967",-0.227277082595817,"L2 learners","6",12,0.81895706796454,0.490984704515391
"469","visuospatial","no","1","L2SPAN_2023_74","0.7521",-0.28488598514978,"L2 learners","6",12,0.81895706796454,0.490984704515391
"470","visuospatial","no","1","L2SPAN_2023_74","0.8275",-0.189346171730919,"L2 learners","6",12,0.81895706796454,0.490984704515391
"471","visuospatial","yes","1","L2SPAN_2023_74","0.7563",-0.279317156120153,"L2 learners","6",12,0.81895706796454,0.490984704515391
"472","visuospatial","yes","1","L2SPAN_2023_74","0.7245",-0.3222735172214,"L2 learners","6",12,0.81895706796454,0.490984704515391
"473","visuospatial","yes","1","L2SPAN_2023_74","1.5392",0.431262800929305,"L2 learners","6",12,0.81895706796454,0.490984704515391
"474","visuospatial","no","0","L2SPAN_2023_74","0.8022",-0.220397325646185,"L2 learners","6",12,0.81895706796454,0.490984704515391
"475","visuospatial","no","1","L2SPAN_2023_74","0.8969",-0.10881090585818,"L2 learners","6",12,0.81895706796454,0.490984704515391
"476","visuospatial","no","1","L2SPAN_2023_74","0.635",-0.454130280089445,"L2 learners","6",12,0.81895706796454,0.490984704515391
"477","visuospatial","yes","1","L2SPAN_2023_74","0.9426",-0.0591132644925066,"L2 learners","6",12,0.81895706796454,0.490984704515391
"478","visuospatial","yes","1","L2SPAN_2023_74","1.0442",0.043251041994315,"L2 learners","6",12,0.81895706796454,0.490984704515391
"479","visuospatial","yes","1","L2SPAN_2023_74","0.9518",-0.049400350295127,"L2 learners","6",12,0.81895706796454,0.490984704515391
"480","visuospatial","no","1","L2SPAN_2023_74","0.9335",-0.0688143160003598,"L2 learners","6",12,0.81895706796454,0.490984704515391
"481","visuospatial","no","1","L2SPAN_2023_77","0.9878",-0.0122750308756126,"L2 learners","6",10,0.374776963305807,0.490984704515391
"482","visuospatial","yes","1","L2SPAN_2023_77","1.1426",0.133306367308225,"L2 learners","6",10,0.374776963305807,0.490984704515391
"483","visuospatial","yes","1","L2SPAN_2023_77","0.678",-0.388607991041741,"L2 learners","6",10,0.374776963305807,0.490984704515391
"484","visuospatial","yes","0","L2SPAN_2023_77","0.901",-0.104250021373799,"L2 learners","6",10,0.374776963305807,0.490984704515391
"485","visuospatial","no","1","L2SPAN_2023_77","0.7539",-0.282495545764481,"L2 learners","6",10,0.374776963305807,0.490984704515391
"486","visuospatial","no","1","L2SPAN_2023_77","0.5853",-0.535630742684962,"L2 learners","6",10,0.374776963305807,0.490984704515391
"487","visuospatial","no","1","L2SPAN_2023_77","0.9431",-0.0585829574322979,"L2 learners","6",10,0.374776963305807,0.490984704515391
"488","visuospatial","yes","1","L2SPAN_2023_77","1.0736",0.0710174872352804,"L2 learners","6",10,0.374776963305807,0.490984704515391
"489","visuospatial","no","1","L2SPAN_2023_77","0.633",-0.457284856837961,"L2 learners","6",10,0.374776963305807,0.490984704515391
"490","visuospatial","no","1","L2SPAN_2023_77","0.8557",-0.155835431558128,"L2 learners","6",10,0.374776963305807,0.490984704515391
"491","visuospatial","no","1","L2SPAN_2023_77","1.7173",0.540753290007679,"L2 learners","6",10,0.374776963305807,0.490984704515391
"492","visuospatial","no","1","L2SPAN_2023_77","0.7866",-0.240035418984428,"L2 learners","6",10,0.374776963305807,0.490984704515391
"493","visuospatial","yes","1","L2SPAN_2023_77","0.8242",-0.19334206007742,"L2 learners","6",10,0.374776963305807,0.490984704515391
"494","visuospatial","yes","1","L2SPAN_2023_77","1.5183",0.417591287906005,"L2 learners","6",10,0.374776963305807,0.490984704515391
"495","visuospatial","yes","1","L2SPAN_2023_77","0.4972",-0.698762919345581,"L2 learners","6",10,0.374776963305807,0.490984704515391
"496","visuospatial","no","1","L2SPAN_2023_77","0.7586",-0.276280649727338,"L2 learners","6",10,0.374776963305807,0.490984704515391
"497","visuospatial","yes","1","L2SPAN_2023_77","0.8188",-0.199915425195003,"L2 learners","6",10,0.374776963305807,0.490984704515391
"498","visuospatial","yes","1","L2SPAN_2023_77","2.0404",0.713145867066634,"L2 learners","6",10,0.374776963305807,0.490984704515391
"499","visuospatial","yes","0","L2SPAN_2023_77","0.0224",-3.79869432012114,"L2 learners","6",10,0.374776963305807,0.490984704515391
"500","visuospatial","yes","1","L2SPAN_2023_77","0.1402",-1.96468530438165,"L2 learners","6",10,0.374776963305807,0.490984704515391
"501","visuospatial","no","0","L2SPAN_2023_77","20.5248",3.02163391107664,"L2 learners","6",10,0.374776963305807,0.490984704515391
"502","visuospatial","no","1","L2SPAN_2023_77","0.9053",-0.0994888985007424,"L2 learners","6",10,0.374776963305807,0.490984704515391
"503","visuospatial","no","1","L2SPAN_2023_77","0.4836",-0.7264971602415,"L2 learners","6",10,0.374776963305807,0.490984704515391
"504","visuospatial","yes","1","L2SPAN_2023_77","0.525",-0.644357016390513,"L2 learners","6",10,0.374776963305807,0.490984704515391
"505","visuospatial","no","1","ADV_EN_16","1.0349",0.0343048036919902,"monolinguals","6",7,-0.291493193682294,0.490984704515391
"506","visuospatial","yes","1","ADV_EN_16","0.8242",-0.19334206007742,"monolinguals","6",7,-0.291493193682294,0.490984704515391
"507","visuospatial","yes","1","ADV_EN_16","0.8817",-0.125903416889156,"monolinguals","6",7,-0.291493193682294,0.490984704515391
"508","visuospatial","no","1","ADV_EN_16","0.8687",-0.140757437716262,"monolinguals","6",7,-0.291493193682294,0.490984704515391
"509","visuospatial","no","1","ADV_EN_16","1.3124",0.27185752210481,"monolinguals","6",7,-0.291493193682294,0.490984704515391
"510","visuospatial","yes","1","ADV_EN_16","0.7066",-0.347290544057092,"monolinguals","6",7,-0.291493193682294,0.490984704515391
"511","visuospatial","yes","1","ADV_EN_16","0.6674",-0.404365712664863,"monolinguals","6",7,-0.291493193682294,0.490984704515391
"512","visuospatial","no","1","ADV_EN_16","0.6616",-0.413094135272656,"monolinguals","6",7,-0.291493193682294,0.490984704515391
"513","visuospatial","no","0","ADV_EN_16","0.6751",-0.392894450934312,"monolinguals","6",7,-0.291493193682294,0.490984704515391
"514","visuospatial","no","1","ADV_EN_16","2.7913",1.02650743713315,"monolinguals","6",7,-0.291493193682294,0.490984704515391
"515","visuospatial","yes","1","ADV_EN_16","0.7293",-0.31567010899195,"monolinguals","6",7,-0.291493193682294,0.490984704515391
"516","visuospatial","yes","1","ADV_EN_16","0.6678",-0.403766551472583,"monolinguals","6",7,-0.291493193682294,0.490984704515391
"517","visuospatial","no","1","ADV_EN_16","0.7005",-0.355960913205075,"monolinguals","6",7,-0.291493193682294,0.490984704515391
"518","visuospatial","no","1","ADV_EN_16","1.3456",0.296840010236546,"monolinguals","6",7,-0.291493193682294,0.490984704515391
"519","visuospatial","yes","0","ADV_EN_16","0.7718",-0.259029829878619,"monolinguals","6",7,-0.291493193682294,0.490984704515391
"520","visuospatial","yes","1","ADV_EN_16","0.5749",-0.553559166352892,"monolinguals","6",7,-0.291493193682294,0.490984704515391
"521","visuospatial","yes","1","ADV_EN_16","0.9515",-0.0497155922459329,"monolinguals","6",7,-0.291493193682294,0.490984704515391
"522","visuospatial","no","0","ADV_EN_16","0.609",-0.49593701127224,"monolinguals","6",7,-0.291493193682294,0.490984704515391
"523","visuospatial","no","1","ADV_EN_16","1.0373",0.0366211834556454,"monolinguals","6",7,-0.291493193682294,0.490984704515391
"524","visuospatial","no","1","ADV_EN_16","3.7174",1.31302449919212,"monolinguals","6",7,-0.291493193682294,0.490984704515391
"525","visuospatial","yes","1","ADV_EN_16","0.808",-0.213193220461042,"monolinguals","6",7,-0.291493193682294,0.490984704515391
"526","visuospatial","yes","1","ADV_EN_16","1.1402",0.131203685615345,"monolinguals","6",7,-0.291493193682294,0.490984704515391
"527","visuospatial","yes","1","ADV_EN_16","0.6195",-0.47884257791294,"monolinguals","6",7,-0.291493193682294,0.490984704515391
"528","visuospatial","no","1","ADV_EN_16","0.9422",-0.0595377127161963,"monolinguals","6",7,-0.291493193682294,0.490984704515391
"529","visuospatial","no","1","ADV_EN_17","0.7942",-0.230419960284986,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"530","visuospatial","yes","1","ADV_EN_17","1.4528",0.373492728864892,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"531","visuospatial","yes","1","ADV_EN_17","0.5837",-0.538368126772392,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"532","visuospatial","no","1","ADV_EN_17","1.6024",0.471502505369471,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"533","visuospatial","no","0","ADV_EN_17","1.9627",0.674321076309896,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"534","visuospatial","yes","1","ADV_EN_17","0.7724",-0.258252728427778,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"535","visuospatial","yes","1","ADV_EN_17","0.9639",-0.0367677241922146,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"536","visuospatial","no","1","ADV_EN_17","0.871",-0.138113302129634,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"537","visuospatial","no","0","ADV_EN_17","0.611",-0.492658319810542,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"538","visuospatial","no","1","ADV_EN_17","1.9011",0.642432666015444,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"539","visuospatial","yes","1","ADV_EN_17","2.6234",0.964471186398908,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"540","visuospatial","yes","1","ADV_EN_17","0.8017",-0.221020805933231,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"541","visuospatial","no","1","ADV_EN_17","0.8572",-0.154084015382715,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"542","visuospatial","no","1","ADV_EN_17","0.7027",-0.352825220783985,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"543","visuospatial","yes","1","ADV_EN_17","0.72",-0.328504066972036,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"544","visuospatial","yes","1","ADV_EN_17","0.4928",-0.707651866762827,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"545","visuospatial","yes","1","ADV_EN_17","0.5184",-0.657008133944072,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"546","visuospatial","no","0","ADV_EN_17","1.3489",0.299289445493497,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"547","visuospatial","no","1","ADV_EN_17","0.7016",-0.354391837924164,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"548","visuospatial","no","1","ADV_EN_17","0.577",-0.549913012474038,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"549","visuospatial","yes","1","ADV_EN_17","2.0792",0.731983204345144,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"550","visuospatial","yes","1","ADV_EN_17","0.828",-0.188742124596877,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"551","visuospatial","yes","1","ADV_EN_17","0.5588",-0.58196365159933,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"552","visuospatial","no","0","ADV_EN_17","0.418",-0.872273846457381,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"553","visuospatial","no","1","ADV_EN_18","0.6015",-0.508328743567403,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"554","visuospatial","yes","1","ADV_EN_18","1.1398",0.130852808418762,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"555","visuospatial","yes","1","ADV_EN_18","0.8682",-0.141333176116644,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"556","visuospatial","no","1","ADV_EN_18","0.557",-0.585190039054853,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"557","visuospatial","no","1","ADV_EN_18","0.8755",-0.132960127256231,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"558","visuospatial","yes","1","ADV_EN_18","1.2296",0.206688913242249,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"559","visuospatial","yes","1","ADV_EN_18","0.7284",-0.316904931128684,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"560","visuospatial","no","1","ADV_EN_18","0.5555",-0.587886669902452,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"561","visuospatial","no","1","ADV_EN_18","0.4183",-0.871556400533984,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"562","visuospatial","no","1","ADV_EN_18","1.421",0.351360849114964,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"563","visuospatial","yes","1","ADV_EN_18","0.7299",-0.31484774052455,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"564","visuospatial","yes","1","ADV_EN_18","0.7604",-0.273910668367863,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"565","visuospatial","no","1","ADV_EN_18","0.7796",-0.248974311348731,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"566","visuospatial","no","1","ADV_EN_18","2.0377",0.711821720824754,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"567","visuospatial","yes","1","ADV_EN_18","0.9237",-0.0793679353835727,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"568","visuospatial","yes","1","ADV_EN_18","0.5854",-0.535459904724352,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"569","visuospatial","yes","1","ADV_EN_18","0.8929",-0.113280686458966,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"570","visuospatial","no","1","ADV_EN_18","0.7598",-0.274700038228612,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"571","visuospatial","no","1","ADV_EN_18","0.6546",-0.423730916915057,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"572","visuospatial","no","1","ADV_EN_18","0.7095",-0.34319478238204,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"573","visuospatial","yes","1","ADV_EN_18","0.5401",-0.616000971383292,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"574","visuospatial","yes","1","ADV_EN_18","0.9184",-0.0851222534168351,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"575","visuospatial","yes","1","ADV_EN_18","0.6378",-0.44973052440618,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"576","visuospatial","no","1","ADV_EN_18","0.5189",-0.656044092608443,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"577","visuospatial","no","1","ADV_EN_19","0.6172",-0.482562158493131,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"578","visuospatial","yes","1","ADV_EN_19","1.7112",0.537194878786059,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"579","visuospatial","yes","1","ADV_EN_19","1.518",0.417393678973438,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"580","visuospatial","no","1","ADV_EN_19","0.7241",-0.322825774587362,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"581","visuospatial","no","1","ADV_EN_19","0.8749",-0.133645684869918,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"582","visuospatial","yes","1","ADV_EN_19","0.697",-0.360969868221613,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"583","visuospatial","yes","1","ADV_EN_19","0.6283",-0.464737519573236,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"584","visuospatial","no","1","ADV_EN_19","0.6694",-0.401373490204911,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"585","visuospatial","no","1","ADV_EN_19","0.5185",-0.656815251312555,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"586","visuospatial","no","1","ADV_EN_19","0.9244",-0.0786104005819114,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"587","visuospatial","yes","1","ADV_EN_19","0.7267",-0.319241541359547,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"588","visuospatial","yes","1","ADV_EN_19","0.8543",-0.157472858824564,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"589","visuospatial","no","1","ADV_EN_19","0.724",-0.322963886596421,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"590","visuospatial","no","1","ADV_EN_19","0.6958",-0.362693016264295,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"591","visuospatial","yes","1","ADV_EN_19","0.6731",-0.39586137196547,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"592","visuospatial","yes","1","ADV_EN_19","0.6032",-0.505506462288391,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"593","visuospatial","yes","1","ADV_EN_19","0.6069",-0.499391246140328,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"594","visuospatial","no","1","ADV_EN_19","0.6363",-0.452085128743391,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"595","visuospatial","no","1","ADV_EN_19","0.7277",-0.317866403629096,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"596","visuospatial","no","1","ADV_EN_19","0.506",-0.681218609694672,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"597","visuospatial","yes","1","ADV_EN_19","0.6569",-0.42022347908371,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"598","visuospatial","yes","1","ADV_EN_19","0.7408",-0.300024595650167,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"599","visuospatial","yes","1","ADV_EN_19","0.7246",-0.32213550052116,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"600","visuospatial","no","1","ADV_EN_19","0.7046",-0.350125013075,"monolinguals","4",5,-0.735673298341028,-1.02948405785485
"601","visuospatial","no","1","ADV_EN_20","0.6423",-0.44269979471839,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"602","visuospatial","yes","1","ADV_EN_20","0.6559",-0.421746940682447,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"603","visuospatial","yes","1","ADV_EN_20","0.5334",-0.628483667234223,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"604","visuospatial","no","1","ADV_EN_20","1.0223",0.0220549907808313,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"605","visuospatial","no","1","ADV_EN_20","1.2613",0.23214293511101,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"606","visuospatial","yes","1","ADV_EN_20","0.7688",-0.262924421326054,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"607","visuospatial","yes","1","ADV_EN_20","1.0692",0.0669107052826268,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"608","visuospatial","no","1","ADV_EN_20","0.6757",-0.392006088424008,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"609","visuospatial","no","1","ADV_EN_20","0.6568",-0.420375720843918,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"610","visuospatial","no","1","ADV_EN_20","0.6398",-0.446599651466719,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"611","visuospatial","yes","1","ADV_EN_20","0.8872",-0.11968484294598,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"612","visuospatial","yes","1","ADV_EN_20","0.6098",-0.494624244427983,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"613","visuospatial","no","1","ADV_EN_20","0.6578",-0.41885434522718,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"614","visuospatial","no","1","ADV_EN_20","0.9921",-0.00793137032628028,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"615","visuospatial","yes","1","ADV_EN_20","0.6122",-0.490696252470825,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"616","visuospatial","yes","1","ADV_EN_20","1.5115",0.413102535237376,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"617","visuospatial","yes","1","ADV_EN_20","0.5271",-0.640364995120976,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"618","visuospatial","no","1","ADV_EN_20","1.3274",0.283222141729687,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"619","visuospatial","no","1","ADV_EN_20","0.7007",-0.355675443605649,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"620","visuospatial","no","1","ADV_EN_20","0.504",-0.685179010910768,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"621","visuospatial","yes","1","ADV_EN_20","0.6029",-0.506003933486777,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"622","visuospatial","yes","1","ADV_EN_20","0.7471",-0.291556234000381,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"623","visuospatial","yes","1","ADV_EN_20","0.6532",-0.425871917885827,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
"624","visuospatial","no","1","ADV_EN_20","0.7676",-0.264486514848592,"monolinguals","5",6,-0.513583246011661,-0.269249676669731
